P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Splachnales	Hypnales	Hypopterygiales	6.398483259928989	7.882783314983044e-11	0.19363993227056203	67968839.5	1893664.75	1309974.0	2883543.25	336124.75	3250924.75	940667.25	324864.25	1407231.0	26972630.25	1567002.75	289418.75	1023516.0	2946302.75	288826.0
Hypnales	Rhabdoweisiales	Bruchiales	6.852059968296828	3.661515535213766e-12	0.20600484183495743	156967476.0	3895539.0	3408844.25	7258068.25	784306.0	9029553.25	2230326.75	704418.0	3534792.0	60200859.25	3162987.0	908901.0	2323043.25	7573287.75	636560.25
Bruchiales	Hypnales	Hookeriales	7.053672017416158	8.770761894538737e-13	0.16204922909469935	110016162.5	3619832.25	2179673.0	6446672.0	852686.75	6273859.75	1495701.25	620598.75	2453157.25	40782954.0	2676876.0	642056.0	1625278.75	5691516.75	529697.0
Hypnales	Catoscopiales	Bruchiales	10.956189468726238	0.0	0.3937249062813117	15416756.0	504224.75	339650.75	589113.25	83742.75	760207.0	225914.0	87022.25	461781.5	5887644.5	410110.25	96913.25	237891.25	615592.25	70711.25
Hypnales	Orthodontiales	Bruchiales	7.370217477204285	8.58202398035246e-14	0.8524152800817747	31192069.0	1674402.0	446778.75	549676.5	118817.75	817986.0	313937.25	123780.25	1675512.75	12131037.0	1537991.25	161807.0	301732.0	606507.0	101869.5
Bruchiales	Hypnales	Hypopterygiales	5.720050156096047	5.34022626119679e-09	0.1235364500081931	15608446.75	449940.5	324433.75	920144.75	102295.75	898980.75	211429.75	81844.25	311322.25	5813537.25	336058.25	73834.5	237568.5	821395.0	73234.0
Hypnales	Archidiales	Erpodiales	5.020942939571038	2.5750720067385657e-07	0.23078833199512558	96654288.75	3955764.25	2803635.5	4257956.5	686464.5	5311353.75	2148413.5	703626.75	2781344.5	35532560.5	2806803.75	654028.0	2006049.25	4334376.0	517749.5
Archidiales	Hypnales	Hookeriales	7.3107217034500245	1.3389289676979388e-13	0.16756538818614441	351509156.25	11552174.75	6791914.25	20380005.0	2516744.75	21156364.75	4928726.25	2065231.75	8039000.0	131880141.5	8820512.25	1999307.25	5356962.75	18453776.0	1631384.5
Hypnales	Catoscopiales	Archidiales	10.330440496488018	0.0	0.3197086139298211	49594563.625	1646942.375	1018165.375	2064848.375	250838.0	2539793.875	713749.375	249599.75	1348709.625	19253564.125	1212727.75	259182.0	712388.5	2165614.5	199471.75
Hypnales	Aulacomniales	Archidiales	6.173086603697737	3.3619440564791603e-10	0.8609687451182029	143464524.125	8152061.375	2439022.625	2684952.125	610190.5	3714101.125	1744237.875	597192.0	7569730.625	56256679.125	7104157.25	720498.5	1776324.5	2914597.0	495820.25
Hypnales	Orthodontiales	Archidiales	8.50112899593221	0.0	0.829444780217052	99542526.5	5634933.25	1367831.5	1875765.75	381530.5	2633541.25	1012747.0	394393.75	5209783.0	39241091.5	4903177.25	451922.75	990462.5	2048518.5	310898.0
Archidiales	Hypnales	Hypopterygiales	5.864295559822792	2.2625614715110487e-09	0.1287036606679231	49907144.75	1412795.75	993692.5	2882767.25	317713.25	3030551.0	703525.5	260810.75	1025432.5	18858710.5	1124107.75	244023.25	739145.75	2679202.5	229244.0
Hypnales	Rhabdoweisiales	Funariales	5.629214578909221	9.076337903479725e-09	0.6865913721460449	317165389.5	19849987.0	10547855.25	10871964.25	2995839.0	13987578.75	8206916.0	3264153.25	14045297.5	111686268.5	14408325.0	2952700.0	7755572.75	11050254.0	2284595.25
Hypnales	Rhabdoweisiales	Gigaspermales	5.457503468102078	2.4201304738014073e-08	0.4435756080531117	82362023.5	2899174.25	2655259.0	2838975.25	527892.0	3795518.0	1980699.25	544749.0	2664907.75	30699561.0	2309435.25	594144.25	1982768.0	3017270.25	391460.25
Hypnales	Rhabdoweisiales	Erpodiales	9.750664204980755	0.0	0.27344782105081666	179694582.25	6879330.25	3743966.25	8500760.5	1078366.25	10237452.5	2734130.75	1045001.25	4904480.5	68045847.0	4895142.5	1035939.5	2680768.5	8597603.75	886627.25
Rhabdoweisiales	Hypnales	Hookeriales	8.094076100662175	2.220446049250313e-16	0.20245203829223546	646946099.0	21665905.5	12094781.25	34144367.5	4279126.75	35548211.75	8971128.5	3484482.75	15361181.25	248048394.0	16735946.0	3523836.25	9698902.25	31573202.25	2882122.0
Hypnales	Catoscopiales	Rhabdoweisiales	6.3494411267932485	1.085354028873553e-10	0.1911190758025631	91736630.25	2474761.25	1770912.5	3930578.25	412227.75	4782283.5	1263994.5	413760.0	1894044.0	36547174.25	1894887.25	408223.75	1310058.75	4107049.25	300239.75
Hypnales	Aulacomniales	Rhabdoweisiales	6.1098468127463645	5.005580394623621e-10	0.84085529176805	263397337.0	13457001.0	4470167.5	4953097.25	1034966.25	6834554.25	3246829.25	1055588.5	12262048.75	105841202.25	11933023.0	1258677.0	3229337.0	5385095.25	895899.75
Hypnales	Orthodontiales	Rhabdoweisiales	8.503270524020175	0.0	0.8040840513227638	183345277.0	9313851.5	2500166.0	3484920.0	661113.0	4873225.0	1893818.5	713947.5	8424064.5	73961499.5	8287589.25	805134.5	1828478.75	3749767.0	551969.0
Rhabdoweisiales	Hypnales	Hypopterygiales	7.058628848672813	8.464340339742193e-13	0.1677199398817806	91999582.25	2658506.75	1794272.75	4826389.25	534440.5	5096215.0	1267497.5	458272.0	1984680.5	35517858.5	2142777.5	416893.5	1347808.0	4617757.0	398615.0
Hypnales	Gigaspermales	Funariales	5.205929968544366	9.669887468533034e-08	0.5575971696757605	29071426.0	1701850.75	923286.25	1061181.75	264989.25	1413821.0	813339.5	304123.75	1125715.75	10247434.5	1162372.5	235464.0	700966.5	1106089.75	193040.75
Funariales	Hypnales	Hookeriales	6.021506292422214	8.671476869892558e-10	0.11863646237851361	228016383.0	7184886.5	4362295.0	16026525.25	1788098.25	19019365.25	3397377.0	1577540.0	5097331.0	81294104.0	5478230.0	1596468.25	3444557.0	15815008.0	1350367.5
Hypnales	Catoscopiales	Funariales	10.666139376534282	0.0	0.6272056685691618	31856662.75	1958365.0	805495.5	1110271.0	271702.5	1395299.75	614059.75	289146.25	1448907.5	11468386.25	1456856.0	246274.5	598553.0	1119892.25	200173.0
Hypnales	Aulacomniales	Funariales	4.878564675539943	5.350518414992678e-07	0.9117663908702163	93585508.5	7570360.75	1611492.75	1665821.5	542503.75	2318778.25	1175289.0	549983.5	6244231.0	34797904.75	6219494.0	535257.5	1150133.5	1796468.5	449350.75
Hypnales	Orthodontiales	Funariales	6.139795391631145	4.147651111452433e-10	0.8973193995846726	64627026.5	5244772.5	919674.25	1127333.75	344504.0	1598126.25	720445.75	360516.5	4276214.75	24072936.5	4300171.0	334257.25	679849.0	1210201.0	279939.0
Funariales	Hypnales	Hypopterygiales	4.9079283908050035	4.608816754902989e-07	0.0894829914981892	32470556.75	909772.75	641383.25	2290935.25	232196.5	2724002.5	471842.0	220293.75	650617.25	11658460.25	710911.25	208550.75	457443.75	2290969.25	185367.75
Hypnodendrales	Hypnales	Hookeriales	6.383932033014205	8.669542861383661e-11	0.6145040665468833	279421770.75	9709337.5	4597094.5	6018653.0	884629.75	6953393.0	3609129.75	797452.5	7450057.0	119816452.75	8527419.75	822759.25	3964114.75	6255908.5	699118.25
Hypnales	Hypnodendrales	Catoscopiales	5.067255993486991	2.0213621754194833e-07	0.8128418015707646	38001114.25	1627532.25	684462.5	744071.0	136350.75	947961.75	510535.0	135620.25	1524799.0	15541766.25	1503368.0	174299.0	554997.0	757981.75	114057.25
Hypnodendrales	Hypnales	Hypopterygiales	5.345176797109875	4.526233721158235e-08	0.586157062983203	39689870.25	1168413.75	712097.5	804841.0	122161.0	963314.25	539526.5	116848.0	915311.5	17238783.25	1039399.5	104452.5	602930.5	876185.75	86808.75
Hypnales	Gigaspermales	Andreaeales	5.263620302933089	7.07656392373579e-08	0.899445006368686	27113267.75	2729674.0	930186.75	859683.25	411555.75	1395953.75	639229.75	430347.75	2611143.75	7245846.5	2199734.5	500691.0	567717.0	846134.25	294894.25
Hypnales	Andreaeales	Takakiales	9.848309990852671	0.0	0.5344358328584436	26844750.5	2043157.5	1729467.5	1723505.5	724947.25	2825014.0	1107102.5	747495.5	1814691.0	5600034.5	1270733.75	877391.0	970004.0	1517938.0	543703.5
Hypnales	Catoscopiales	Andreaeales	5.890872255130998	1.927187409656028e-09	0.9156905019346406	29197537.0	3127287.25	870356.0	812311.75	400874.25	1194431.0	573205.25	399353.5	3170155.25	7869730.5	2617732.5	457786.25	566789.25	739310.25	312986.0
Hypnales	Gigaspermales	Takakiales	4.769503496098906	9.245572127891677e-07	0.9367714413739324	7151096.75	818276.25	247741.5	207059.75	120748.75	375564.25	157213.5	124024.75	895717.5	1694571.5	642828.25	157805.5	151949.25	189703.75	87538.75
Gigaspermales	Hypnales	Hookeriales	7.5483652691810335	2.220446049250313e-14	0.16996639231368274	59293961.75	1963105.0	1134990.25	3436675.5	433114.0	3291459.25	815752.25	328910.75	1352440.0	22213534.5	1468069.25	331614.75	880279.25	3007088.75	263237.75
Hypnales	Catoscopiales	Gigaspermales	10.636521456436201	0.0	0.41580058618321053	8334641.75	267041.25	184192.5	308430.75	45717.5	400777.75	135567.75	42542.5	258602.0	3196272.75	227552.25	45936.0	140159.0	319953.5	32664.75
Hypnales	Gigaspermales	Buxbaumiales	5.625120847307052	9.294155445260799e-09	0.8348544770903608	6181821.25	551635.75	193784.0	221424.25	75902.0	321219.25	162943.0	79944.75	458581.25	1822634.0	431329.25	91013.75	131322.75	210381.25	63417.5
Hypnales	Aulacomniales	Gigaspermales	7.52826511237371	2.5979218776228663e-14	0.8366285224256914	23925748.5	1214030.75	383690.5	460865.5	96989.5	650399.5	269879.75	87865.0	1247921.5	9391463.25	1119446.5	120615.5	270232.75	499582.75	79261.75
Hypnales	Orthodontiales	Gigaspermales	9.506864214545294	0.0	0.8140930208459267	16737071.25	852061.0	219616.25	319866.25	60594.75	461837.75	158403.25	61767.75	865455.25	6598577.5	784063.5	78590.5	147716.25	344146.25	51054.5
Gigaspermales	Hypnales	Hypopterygiales	5.520309131504448	1.6962613313964425e-08	0.11882281117953598	8509089.25	240610.5	175830.75	496118.75	52128.25	476467.5	119758.5	43523.0	170509.0	3213638.25	191234.25	40967.0	124983.25	440759.25	38466.5
Erpodiales	Hypnales	Hookeriales	7.278756213215557	1.6964207816272392e-13	0.14463880788788067	128279828.25	4184454.75	2466983.75	8225092.75	980940.5	9193778.75	1824263.5	815376.25	2906623.0	46995001.5	3174245.75	783283.25	1928625.0	7698536.75	644030.25
Hypnales	Catoscopiales	Erpodiales	13.637352803541276	0.0	0.44225661508359404	17943151.75	821248.75	371903.75	714520.0	109232.25	883254.75	266133.5	117079.25	621676.75	6756620.75	616662.5	110671.5	279665.5	713076.25	90610.75
Hypnales	Pleurophascales	Erpodiales	6.133009994650041	4.32847979681128e-10	0.42434222972206037	9394632.0	410180.0	259953.0	361564.75	62045.75	441067.0	209417.25	58723.75	321571.75	3504558.0	306469.25	65602.75	207163.5	358987.75	45997.5
Hypnales	Aulacomniales	Erpodiales	5.8520983580453025	2.434881740676076e-09	0.8891145281498184	51732975.25	3575000.25	907136.75	928042.75	228638.5	1317468.25	621924.0	244087.25	3076480.25	19778438.0	2988386.75	281982.0	667663.25	979434.75	212166.0
Hypnales	Orthodontiales	Erpodiales	7.891850727089138	1.5543122344752192e-15	0.8637095669177746	36069020.25	2472127.75	515749.75	650064.0	144911.25	931830.75	374791.5	162819.75	2119268.25	13851736.0	2080102.25	183434.5	372201.5	692660.5	132728.0
Erpodiales	Hypnales	Hypopterygiales	6.061301292490519	6.776448291390125e-10	0.11223652122942218	18314347.0	508087.0	367554.0	1177298.25	118084.75	1312321.0	256464.25	115033.25	372881.75	6733140.25	415671.25	98583.25	264350.0	1122294.5	94621.5
Hookeriales	Hypnales	Catoscopiales	9.076091081271967	0.0	0.7552420261571537	65106985.25	3118255.0	1193138.75	1574863.5	317441.5	2189031.5	885606.75	331678.25	3012424.75	25464015.75	2798466.0	386138.75	945092.0	1741565.0	271759.25
Hookeriales	Hypnales	Hedwigiales	9.364254084391618	0.0	0.6844563922495874	325283095.25	13027892.0	5827632.5	8018527.0	1406718.75	10877071.5	4398249.75	1459214.5	12251116.5	131683586.25	11824734.25	1554417.25	4775948.25	9009125.0	1231869.25
Hookeriales	Hypnales	Aulacomniales	7.706071588453731	6.5503158452884236e-15	0.3818143609858192	193522421.5	4476894.75	3190326.5	5193078.0	547266.25	6862494.25	2436706.0	548814.75	4139143.5	83056683.75	3965723.75	586734.75	2767506.25	5954027.5	452626.5
Hookeriales	Hypnales	Orthodontiales	7.003709488833296	1.2545520178264269e-12	0.3378737716421413	134474049.5	2700300.25	2215966.25	3614800.25	355143.75	4775184.25	1668400.25	359690.25	2661621.0	57811070.25	2429114.0	409284.0	1922413.25	4110250.0	301680.75
Hookeriales	Hypnales	Hypopterygiales	7.333174481185058	1.1324274851176597e-13	0.440925522656876	68980071.25	1981443.75	1239311.5	1719450.5	250380.5	2307270.0	957853.25	258837.5	1558502.5	29342824.5	1725210.25	242968.75	1045807.0	1997999.75	207517.0
Hypnales	Catoscopiales	Buxbaumiales	5.707897192542082	5.735621533276003e-09	0.8830193772055998	6566634.0	637984.5	191744.5	199888.5	81233.75	281041.5	142897.5	78243.0	573089.75	1976168.5	518875.75	83566.25	126381.5	197949.0	60350.0
Hypnales	Aulacomniales	Catoscopiales	8.717475112056075	0.0	0.7535658855995321	26557125.5	1129692.0	420328.0	536742.5	94542.0	728448.0	300118.25	91815.75	1023686.75	10934657.5	1014613.75	107145.75	311163.25	571031.0	79076.0
Hypnales	Orthodontiales	Catoscopiales	10.944451923907131	0.0	0.7242173240847081	18606264.75	778995.0	233834.25	376400.0	59667.0	521355.75	173851.0	62025.0	705753.5	7694157.75	708106.0	67626.75	171831.25	403475.25	49651.75
Catoscopiales	Hypnales	Hypopterygiales	7.120631191406187	5.409006575973763e-13	0.18995979902977503	9285349.0	262483.75	184808.5	420831.75	48597.0	444171.75	128408.25	45209.75	196983.5	3660773.0	222021.75	38772.75	132113.75	411018.0	37265.5
Hypnales	Aulacomniales	Hedwigiales	7.9879068453108255	6.661338147750939e-16	0.6925143846036709	133156245.5	4623034.75	2119826.25	2622702.75	425793.5	3576918.5	1542412.0	377620.75	3975426.25	56782061.75	4160478.75	446844.0	1627177.0	2960398.5	312947.75
Hypnales	Orthodontiales	Hedwigiales	10.300322781647703	0.0	0.6559523184807317	92411080.0	3179402.75	1150808.0	1848618.25	262052.0	2552706.0	883208.5	235865.75	2723833.5	39511091.25	2825228.75	240030.0	886525.75	2112619.0	185669.5
Hedwigiales	Hypnales	Hypopterygiales	7.283832054584434	1.6342482922482304e-13	0.24535066714208625	46272558.5	1317166.75	909600.5	1710242.75	191678.0	1855900.0	638263.75	199722.25	986784.25	18909811.25	1125949.75	168493.25	703607.0	1710947.5	161156.5
Aulacomniales	Hypnales	Hypopterygiales	6.4968555124645775	4.120981333954887e-11	0.6033884470579185	27571772.5	833490.25	507828.25	546300.75	78021.75	628934.0	360685.75	77764.0	643072.75	11964890.5	738956.0	69453.0	413782.5	563812.75	60372.25
Orthodontiales	Hypnales	Hypopterygiales	5.504699862120448	1.8535665224916897e-08	0.6516541105691703	19172108.5	583847.0	358865.5	352669.75	49964.25	381441.5	251950.5	47235.5	440367.0	8331368.25	516170.75	45745.5	285673.25	345020.0	40336.75
Rhizogoniales	Grimmiales	Pottiales	10.041144032407214	0.0	0.5906775190693823	52512456.5	2539703.5	1395669.0	1828311.5	374211.0	2252707.75	962135.5	393173.75	2212080.75	19132679.25	2162547.25	393258.0	1008286.25	1729013.5	304838.5
Grimmiales	Rhizogoniales	Bryales	8.106087282287595	2.220446049250313e-16	0.29412368045260523	45189472.25	1563414.25	971486.5	1842355.75	275215.25	2119759.0	708537.5	237367.0	1180975.5	17427061.75	1283935.75	229847.75	725762.5	1810021.75	182055.5
Grimmiales	Rhizogoniales	Orthotrichales	8.960195778001859	0.0	0.270727481394889	19461699.75	685737.25	365659.0	867027.5	106968.0	954573.0	268605.25	98431.25	490757.25	7585908.25	520162.5	87575.5	268250.0	839380.25	78016.25
Grimmiales	Rhizogoniales	Ptychomniales	9.711223795966497	0.0	0.29121139949109415	7138687.25	268387.25	132685.75	313634.5	40592.75	347143.5	96014.25	36922.75	185425.25	2766159.25	198509.0	35438.0	98124.25	299625.0	29404.25
Grimmiales	Rhizogoniales	Splachnales	7.250402866337623	2.09277040141842e-13	0.33803890331209185	13643916.5	509798.25	330887.5	514972.5	85050.75	597903.75	245718.5	75810.5	383216.5	5209155.0	407175.0	76747.25	247662.5	492967.75	66054.75
Rhizogoniales	Grimmiales	Bruchiales	5.357442925819039	4.2296471214342546e-08	0.2732130019437237	3224405.0	87345.25	82245.75	118429.75	16467.25	143825.5	57014.25	15392.0	80101.5	1256079.0	72600.75	19126.75	60115.0	114955.25	13234.0
Rhizogoniales	Grimmiales	Erpodiales	7.872398959703542	1.7763568394002505e-15	0.37130657204382134	3713958.0	156771.5	94188.5	137306.0	21188.5	165244.0	68915.0	20399.0	109306.75	1420103.5	115525.25	22428.25	71038.0	132695.5	16192.25
Grimmiales	Rhizogoniales	Hookeriales	11.370112620770115	0.0	0.35506684650678105	13250376.0	572124.25	249643.0	584165.5	87721.75	645541.0	179409.0	79602.25	402247.0	5055796.5	443120.5	72773.0	188709.5	551821.0	61962.75
Grimmiales	Catoscopiales	Rhizogoniales	9.55268827573752	0.0	0.6179858233686297	1898564.75	74361.25	34511.75	47391.75	7838.5	59175.75	24365.75	6799.0	61615.0	774071.25	62040.0	6869.25	26476.0	48529.5	5740.5
Grimmiales	Rhizogoniales	Hypopterygiales	11.150428889968039	0.0	0.31443199018322526	1883721.5	70788.25	36052.25	83468.5	10868.5	93353.5	24247.25	10692.5	51408.75	723418.25	59719.5	9091.5	25140.75	81373.75	8557.25
Pottiales	Grimmiales	Bryales	10.564072712514621	0.0	0.5522263217912643	495425896.5	26698309.0	14342769.25	18984188.0	4508751.5	22509495.5	10208479.0	4254945.5	21031307.0	174372222.5	20981994.0	4080201.25	10508712.25	18564595.0	3416833.75
Pottiales	Grimmiales	Bartramiales	9.978020265732473	0.0	0.37095517704088543	102718108.0	4109106.5	2703185.0	4317968.25	755934.5	4984284.75	1849102.25	712587.75	3305021.75	37854715.5	3168473.0	695425.0	1980931.0	4298523.25	564132.5
Grimmiales	Ditrichales	Pottiales	8.808043958137551	0.0	0.6972340786650725	101675802.25	4455381.75	1674282.5	2386983.0	403433.5	3075775.5	1220343.25	401150.5	3906976.5	40672806.25	4021541.25	438408.0	1268724.75	2490261.5	338661.5
Pottiales	Grimmiales	Oedipodiales	5.2470579264177815	7.742745600225476e-08	0.8816331563443665	15837033.25	1206949.5	571650.25	482570.5	200156.25	667214.5	349856.5	188423.5	1338351.75	4610570.75	1015601.0	212047.25	354661.25	463620.5	163236.25
Pottiales	Grimmiales	Orthotrichales	11.008522150258235	0.0	0.560382620658824	214359174.25	12466389.75	6226348.75	8336632.75	1932051.75	9788836.5	4348084.5	1923481.25	9432308.25	75346582.5	9334034.25	1800896.0	4528130.0	8102276.5	1476110.0
Pottiales	Grimmiales	Tetraphidales	7.241797739329315	2.2293278334473143e-13	0.8425770278437986	27100732.0	2484225.0	868422.0	891204.5	358961.75	1184622.0	549550.25	337504.25	2378190.75	7807457.75	2024289.5	388783.25	531190.0	828299.25	294317.75
Pottiales	Grimmiales	Polytrichales	6.959665982020477	1.716182751465567e-12	0.8691971409019954	132778751.75	12966664.25	4550577.75	4271437.5	1883067.5	5743466.75	2903009.25	1758433.25	11996342.0	37645676.75	10036138.0	2001521.25	2833079.0	4010168.75	1489166.25
Pottiales	Grimmiales	Ptychomniales	10.76221708105916	0.0	0.5674404816650381	78319089.5	4680996.0	2290284.75	3005079.25	717778.5	3506941.5	1603545.75	707320.25	3442106.25	27437004.0	3389600.25	668103.5	1667296.0	2840348.75	570469.75
Pottiales	Grimmiales	Splachnales	9.153398325737744	0.0	0.5559718753001922	149045113.25	7843969.0	4462219.0	5569342.5	1303121.5	6525178.5	3252398.75	1227170.75	6153466.25	52482503.75	5975655.5	1212372.0	3221901.75	5439674.0	1012127.5
Grimmiales	Bruchiales	Pottiales	5.034432058965347	2.4002571863412925e-07	0.7314709949522462	36985863.25	1544937.75	758530.0	894173.75	176382.25	1221063.75	657071.5	193803.25	1302936.25	14443278.25	1375736.5	172327.0	609025.5	902539.0	157051.0
